<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
CTN,20121018,3.9423,4.0385,3.9423,4.0385,3900,4.1000,4.2000,4.1000,4.2000,0,0,0
CTN,20121017,3.8461,4.0385,3.8461,4.0385,20300,4.0000,4.2000,4.0000,4.2000,0,11000,0
CTN,20121016,3.8462,3.9424,3.8462,3.9423,5300,4.0000,4.1000,4.0000,4.1000,0,0,0
CTN,20121015,3.8462,3.8462,3.7500,3.8462,8100,4.0000,4.0000,3.9000,4.0000,0,1900,0
CTN,20121012,3.7500,3.8462,3.7500,3.8462,4300,3.9000,4.0000,3.9000,4.0000,0,0,0
CTN,20121011,3.8462,3.8462,3.7500,3.7500,5900,4.0000,4.0000,3.9000,3.9000,0,0,0
CTN,20121010,3.7500,3.8462,3.7500,3.8462,7100,3.9000,4.0000,3.9000,4.0000,0,0,0
CTN,20121009,3.8461,3.8461,3.7500,3.7500,1200,4.0000,4.0000,3.9000,3.9000,0,0,0
CTN,20121008,3.8462,3.9424,3.8462,3.9423,4100,4.0000,4.1000,4.0000,4.1000,0,0,0
CTN,20121005,3.9424,3.9424,3.8462,3.8462,1200,4.1000,4.1000,4.0000,4.0000,0,0,0
CTN,20121004,3.8462,3.8462,3.6539,3.8462,3400,4.0000,4.0000,3.8000,4.0000,0,0,0
CTN,20121003,4.0385,4.0385,3.8461,3.8462,4900,4.2000,4.2000,4.0000,4.0000,0,0,0
CTN,20121002,3.9423,3.9423,3.9423,3.9423,2000,4.1000,4.1000,4.1000,4.1000,0,0,0
CTN,20121001,3.8461,4.0384,3.8461,4.0385,8200,4.0000,4.2000,4.0000,4.2000,0,0,0
CTN,20120928,3.9423,4.1346,3.9423,4.1346,1300,4.1000,4.3000,4.1000,4.3000,0,0,0
CTN,20120927,4.1346,4.2308,3.9423,4.2308,10800,4.3000,4.4000,4.1000,4.4000,0,0,0
CTN,20120926,4.0384,4.2308,4.0384,4.2308,2000,4.2000,4.4000,4.2000,4.4000,0,0,0
