<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
ATA,20151201,2.7000,2.8000,2.7000,2.8000,4880,2.7000,2.8000,2.7000,2.8000,0,0,0
ATA,20151130,2.7000,2.8000,2.7000,2.8000,6540,2.7000,2.8000,2.7000,2.8000,0,20,0
ATA,20151127,3.0000,3.0000,2.7000,2.7000,55500,3.0000,3.0000,2.7000,2.7000,0,0,0
ATA,20151126,2.9000,2.9000,2.9000,2.9000,7470,2.9000,2.9000,2.9000,2.9000,0,0,0
ATA,20151125,2.8000,2.8000,2.7000,2.8000,52520,2.8000,2.8000,2.7000,2.8000,0,0,0
ATA,20151124,2.7000,2.8000,2.7000,2.7000,43480,2.7000,2.8000,2.7000,2.7000,0,0,0
ATA,20151123,2.9000,2.9000,2.8000,2.9000,40,2.9000,2.9000,2.8000,2.9000,0,0,0
ATA,20151120,2.9000,2.9000,2.9000,2.9000,30,2.9000,2.9000,2.9000,2.9000,0,0,0
ATA,20151119,2.9000,2.9000,2.8000,2.9000,6200,2.9000,2.9000,2.8000,2.9000,0,0,0
ATA,20151118,2.9000,2.9000,2.7000,2.9000,15830,2.9000,2.9000,2.7000,2.9000,0,10,0
ATA,20151117,3.0000,3.0000,2.8000,2.8000,21890,3.0000,3.0000,2.8000,2.8000,0,0,0
ATA,20151116,3.0000,3.0000,3.0000,3.0000,10,3.0000,3.0000,3.0000,3.0000,0,0,0
ATA,20151113,2.8000,2.9000,2.8000,2.9000,48010,2.8000,2.9000,2.8000,2.9000,0,0,0
ATA,20151112,2.9000,2.9000,2.8000,2.9000,51640,2.9000,2.9000,2.8000,2.9000,0,39000,0
ATA,20151111,3.0000,3.0000,3.0000,3.0000,30,3.0000,3.0000,3.0000,3.0000,0,0,0
ATA,20151110,3.1000,3.1000,3.0000,3.0000,65320,3.1000,3.1000,3.0000,3.0000,0,0,0
ATA,20151109,2.9000,3.0000,2.9000,3.0000,101820,2.9000,3.0000,2.9000,3.0000,0,0,0
ATA,20151106,3.0000,3.0000,2.9000,2.9000,45780,3.0000,3.0000,2.9000,2.9000,0,0,0
ATA,20151105,2.9000,3.0000,2.9000,2.9000,83240,2.9000,3.0000,2.9000,2.9000,0,0,0
ATA,20151104,2.8000,2.9000,2.8000,2.9000,4180,2.8000,2.9000,2.8000,2.9000,0,0,0
ATA,20151103,2.8000,2.9000,2.8000,2.8000,630,2.8000,2.9000,2.8000,2.8000,0,0,0
ATA,20151102,2.8000,2.9000,2.8000,2.8000,114650,2.8000,2.9000,2.8000,2.8000,0,0,0
ATA,20151030,2.7000,2.8000,2.7000,2.8000,58260,2.7000,2.8000,2.7000,2.8000,0,0,0
ATA,20151029,2.7000,2.7000,2.7000,2.7000,9070,2.7000,2.7000,2.7000,2.7000,0,0,0
ATA,20151028,2.7000,2.8000,2.7000,2.8000,33040,2.7000,2.8000,2.7000,2.8000,0,4600,0
ATA,20151027,2.8000,2.8000,2.7000,2.8000,38850,2.8000,2.8000,2.7000,2.8000,0,0,0
ATA,20151026,2.8000,2.8000,2.7000,2.8000,830,2.8000,2.8000,2.7000,2.8000,0,0,0
ATA,20151023,2.8000,2.8000,2.7000,2.8000,52340,2.8000,2.8000,2.7000,2.8000,0,14000,0
ATA,20151022,2.8000,2.8000,2.7000,2.8000,69450,2.8000,2.8000,2.7000,2.8000,0,0,0
ATA,20151021,2.8000,2.8000,2.8000,2.8000,2210,2.8000,2.8000,2.8000,2.8000,0,0,0
ATA,20151020,2.8000,2.8000,2.7000,2.7000,35690,2.8000,2.8000,2.7000,2.7000,0,0,0
ATA,20151019,2.8000,2.8000,2.8000,2.8000,10,2.8000,2.8000,2.8000,2.8000,0,0,0
ATA,20151016,2.8000,2.8000,2.7000,2.7000,78370,2.8000,2.8000,2.7000,2.7000,0,0,0
ATA,20151015,2.8000,2.8000,2.7000,2.8000,23090,2.8000,2.8000,2.7000,2.8000,0,200,0
ATA,20151014,2.8000,2.9000,2.7000,2.7000,76680,2.8000,2.9000,2.7000,2.7000,0,200,0
ATA,20151013,2.7000,2.9000,2.7000,2.9000,55330,2.7000,2.9000,2.7000,2.9000,0,0,0
ATA,20151012,2.9000,2.9000,2.9000,2.9000,23900,2.9000,2.9000,2.9000,2.9000,0,0,0
ATA,20151009,3.1000,3.1000,3.1000,3.1000,7060,3.1000,3.1000,3.1000,3.1000,480000,0,0
ATA,20151008,3.1000,3.1000,3.0000,3.0000,15140,3.1000,3.1000,3.0000,3.0000,0,0,0
ATA,20151007,3.1000,3.1000,2.9000,3.1000,154770,3.1000,3.1000,2.9000,3.1000,0,0,0
ATA,20151006,2.9000,2.9000,2.9000,2.9000,12840,2.9000,2.9000,2.9000,2.9000,0,0,0
ATA,20151005,2.8000,2.8000,2.7000,2.8000,31390,2.8000,2.8000,2.7000,2.8000,0,0,0
ATA,20151002,2.8000,2.8000,2.7000,2.7000,19560,2.8000,2.8000,2.7000,2.7000,0,0,0
ATA,20151001,2.8000,2.9000,2.8000,2.8000,4630,2.8000,2.9000,2.8000,2.8000,0,0,0
ATA,20150930,2.8000,2.9000,2.8000,2.8000,5000,2.8000,2.9000,2.8000,2.8000,0,0,0
ATA,20150929,2.8000,2.9000,2.8000,2.9000,77030,2.8000,2.9000,2.8000,2.9000,0,0,0
ATA,20150928,2.8000,2.9000,2.8000,2.8000,19500,2.8000,2.9000,2.8000,2.8000,0,0,0
ATA,20150925,2.8000,2.9000,2.8000,2.9000,21430,2.8000,2.9000,2.8000,2.9000,0,0,0
ATA,20150924,2.8000,2.9000,2.8000,2.9000,5800,2.8000,2.9000,2.8000,2.9000,0,0,0
ATA,20150923,2.8000,2.9000,2.8000,2.9000,27880,2.8000,2.9000,2.8000,2.9000,0,0,0
ATA,20150922,3.0000,3.0000,2.8000,2.8000,22580,3.0000,3.0000,2.8000,2.8000,0,0,0
ATA,20150921,2.8000,2.9000,2.8000,2.9000,36540,2.8000,2.9000,2.8000,2.9000,0,0,0
ATA,20150918,2.9000,2.9000,2.8000,2.8000,69980,2.9000,2.9000,2.8000,2.8000,0,0,0
ATA,20150917,2.8000,2.9000,2.8000,2.9000,34140,2.8000,2.9000,2.8000,2.9000,0,0,0
ATA,20150916,2.8000,2.9000,2.8000,2.8000,8070,2.8000,2.9000,2.8000,2.8000,0,0,0
ATA,20150915,2.8000,2.9000,2.8000,2.9000,1500,2.8000,2.9000,2.8000,2.9000,0,0,0
ATA,20150914,2.9000,3.0000,2.8000,2.8000,12580,2.9000,3.0000,2.8000,2.8000,0,0,0
ATA,20150911,2.9000,2.9000,2.8000,2.9000,11890,2.9000,2.9000,2.8000,2.9000,0,0,0
ATA,20150910,3.0000,3.0000,2.8000,2.9000,25910,3.0000,3.0000,2.8000,2.9000,0,0,0
ATA,20150909,3.1000,3.1000,2.8000,3.0000,19620,3.1000,3.1000,2.8000,3.0000,0,0,0
ATA,20150908,3.1000,3.1000,2.9000,2.9000,15160,3.1000,3.1000,2.9000,2.9000,0,0,0
