<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
HUT,20100415,14.8730,15.1434,14.3592,14.8730,590900,55.0000,56.0000,53.1000,55.0000,0,0,0
HUT,20100414,14.4673,15.1433,14.3321,15.1434,458100,53.5000,56.0000,53.0000,56.0000,0,0,0
HUT,20100413,14.0888,14.4673,13.7913,14.4673,926700,52.1000,53.5000,51.0000,53.5000,0,0,0
HUT,20100412,12.8719,14.1158,12.8449,14.1158,878400,47.6000,52.2000,47.5000,52.2000,0,0,0
HUT,20100409,13.7913,13.7913,12.9801,13.1153,597100,51.0000,51.0000,48.0000,48.5000,0,0,0
HUT,20100408,14.0617,14.1969,13.2234,13.2505,485600,52.0000,52.5000,48.9000,49.0000,0,0,0
HUT,20100407,13.1153,13.4668,12.6015,13.4668,1509400,48.5000,49.8000,46.6000,49.8000,0,0,2000
HUT,20100406,12.6285,12.6285,12.1959,12.6285,736600,46.7000,46.7000,45.1000,46.7000,0,0,1000
HUT,20100405,11.3576,12.0336,11.3576,12.0336,662100,42.0000,44.5000,42.0000,44.5000,17200,0,0
HUT,20100402,11.4658,11.5739,11.0331,11.1953,235100,42.4000,42.8000,40.8000,41.4000,0,2000,0
HUT,20100401,11.3845,11.7361,11.0871,11.3035,602600,42.1000,43.4000,41.0000,41.8000,0,0,0
HUT,20100331,11.9794,12.0335,11.3034,11.4927,530100,44.3000,44.5000,41.8000,42.5000,9000,1000,5000
HUT,20100330,11.8984,11.8984,11.2493,11.4927,458200,44.0000,44.0000,41.6000,42.5000,0,0,0
HUT,20100329,10.9519,11.4116,10.8437,11.4116,467900,40.5000,42.2000,40.1000,42.2000,15000,0,0
HUT,20100326,11.3305,11.3305,10.2759,10.9519,407700,41.9000,41.9000,38.0000,40.5000,0,0,0
HUT,20100325,11.5197,11.5197,10.7355,10.9790,417100,42.6000,42.6000,39.7000,40.6000,10000,0,2000
HUT,20100324,11.3575,12.1147,11.3575,11.4927,626900,42.0000,44.8000,42.0000,42.5000,100000,5000,0
HUT,20100323,11.6279,12.0606,11.3846,11.4657,565700,43.0000,44.6000,42.1000,42.4000,0,0,0
HUT,20100322,11.8443,12.3040,11.5468,12.0606,866800,43.8000,45.5000,42.7000,44.6000,0,0,0
HUT,20100319,10.8167,11.7632,10.8167,11.7091,487400,40.0000,43.5000,40.0000,43.3000,0,0,0
HUT,20100318,11.4116,11.4116,10.6815,10.9519,514600,42.2000,42.2000,39.5000,40.5000,0,2000,0
HUT,20100317,10.5463,11.5198,10.5463,11.3846,607100,39.0000,42.6000,39.0000,42.1000,0,0,0
HUT,20100316,10.2759,10.8708,9.8162,10.6545,957200,38.0000,40.2000,36.3000,39.4000,0,0,0
HUT,20100315,10.1406,10.1677,9.9513,10.1677,773700,37.5000,37.6000,36.8000,37.6000,0,0,0
HUT,20100312,9.1942,9.5999,9.0861,9.5998,384500,34.0000,35.5000,33.6000,35.5000,0,0,0
HUT,20100311,8.6534,9.1402,8.6534,9.1131,214100,32.0000,33.8000,32.0000,33.7000,0,0,0
HUT,20100310,8.7345,8.8967,8.5452,8.6534,311500,32.3000,32.9000,31.6000,32.0000,47000,0,0
HUT,20100309,9.7621,9.7892,8.6534,8.9508,170500,36.1000,36.2000,32.0000,33.1000,0,0,0
HUT,20100308,9.0588,9.1669,9.0588,9.1672,193500,33.5000,33.9000,33.5000,33.9000,0,0,0
HUT,20100305,8.5992,8.6529,8.3304,8.6261,74000,32.0000,32.2000,31.0000,32.1000,0,0,0
HUT,20100304,8.8411,8.8411,8.5186,8.5723,79100,32.9000,32.9000,31.7000,31.9000,0,0,0
HUT,20100303,8.6798,8.7336,8.2767,8.7067,72400,32.3000,32.5000,30.8000,32.4000,0,0,0
HUT,20100302,8.1693,8.4649,7.9274,8.3036,102100,30.4000,31.5000,29.5000,30.9000,0,0,0
HUT,20100301,7.9005,8.0618,7.7930,8.0349,98000,29.4000,30.0000,29.0000,29.9000,26500,0,0
HUT,20100226,7.7392,7.9274,7.7124,7.7393,88800,28.8000,29.5000,28.7000,28.8000,67800,0,0
HUT,20100225,7.8736,7.9811,7.7930,7.9811,15800,29.3000,29.7000,29.0000,29.7000,0,0,0
HUT,20100224,8.0349,8.0349,7.6855,7.9811,21500,29.9000,29.9000,28.6000,29.7000,0,0,0
HUT,20100223,7.7124,8.2230,7.6855,7.7930,44800,28.7000,30.6000,28.6000,29.0000,16000,0,0
HUT,20100222,8.2498,8.3035,8.1154,8.2230,14300,30.7000,30.9000,30.2000,30.6000,0,0,0
HUT,20100212,8.1961,8.3305,8.1961,8.2498,15100,30.5000,31.0000,30.5000,30.7000,6000,0,0
HUT,20100211,7.7930,8.1423,7.7930,8.1424,13300,29.0000,30.3000,29.0000,30.3000,0,0,0
HUT,20100210,7.9274,8.0080,7.7931,7.7930,10500,29.5000,29.8000,29.0000,29.0000,0,0,0
HUT,20100209,7.7930,7.7930,7.5781,7.6587,38900,29.0000,29.0000,28.2000,28.5000,0,0,1000
HUT,20100208,7.6855,7.8199,7.6855,7.7393,38100,28.6000,29.1000,28.6000,28.8000,0,0,0
HUT,20100205,8.1961,8.3036,7.7392,7.8736,34400,30.5000,30.9000,28.8000,29.3000,0,0,800
HUT,20100204,8.0618,8.3842,8.0618,8.3573,37800,30.0000,31.2000,30.0000,31.1000,0,0,0
HUT,20100203,7.9811,8.2230,7.9811,8.2230,24100,29.7000,30.6000,29.7000,30.6000,0,0,100
HUT,20100202,8.1961,8.3842,7.8199,8.1155,26400,30.5000,31.2000,29.1000,30.2000,0,0,100
HUT,20100201,8.0617,8.3305,8.0617,8.1692,37000,30.0000,31.0000,30.0000,30.4000,0,1000,100
HUT,20100129,8.0617,8.1961,7.7930,8.1961,59800,30.0000,30.5000,29.0000,30.5000,0,0,0
HUT,20100128,8.3573,8.5992,8.2230,8.2498,155000,31.1000,32.0000,30.6000,30.7000,0,10000,0
HUT,20100127,9.3248,9.3248,8.4917,8.5992,142300,34.7000,34.7000,31.6000,32.0000,0,0,0
HUT,20100126,8.7335,8.7335,8.7335,8.7336,125200,32.5000,32.5000,32.5000,32.5000,0,0,0
HUT,20100125,7.8467,8.3842,7.5780,8.3842,57800,29.2000,31.2000,28.2000,31.2000,0,0,100
HUT,20100122,7.7124,8.1693,7.7124,8.0617,223100,28.7000,30.4000,28.7000,30.0000,0,0,0
HUT,20100121,8.3305,8.3842,8.2230,8.2230,52700,31.0000,31.2000,30.6000,30.6000,0,0,0
HUT,20100120,9.6741,9.6741,8.7067,8.7067,89200,36.0000,36.0000,32.4000,32.4000,0,0,0
HUT,20100119,9.4053,9.6741,8.9485,9.3785,111800,35.0000,36.0000,33.3000,34.9000,0,0,0
HUT,20100118,9.5666,9.5666,8.9754,9.5397,548900,35.6000,35.6000,33.4000,35.5000,0,900,0
HUT,20100115,8.9485,8.9485,8.9485,8.9485,91100,33.3000,33.3000,33.3000,33.3000,5500,0,0
HUT,20100114,8.3842,8.3842,8.3842,8.3842,24300,31.2000,31.2000,31.2000,31.2000,14000,0,0
HUT,20100113,7.5243,8.0618,7.5243,8.0617,149600,28.0000,30.0000,28.0000,30.0000,0,0,0
HUT,20100112,7.6586,7.7930,7.3899,7.4437,29800,28.5000,29.0000,27.5000,27.7000,0,0,0
HUT,20100111,7.7124,8.0618,7.6856,7.8736,55300,28.7000,30.0000,28.6000,29.3000,0,0,0
HUT,20100108,8.0617,8.2498,7.5243,7.7393,222200,30.0000,30.7000,28.0000,28.8000,0,0,0
HUT,20100107,7.5780,7.9273,7.5780,7.5780,90500,28.2000,29.5000,28.2000,28.2000,0,0,0
HUT,20100106,8.4648,8.6798,7.9542,7.9542,127600,31.5000,32.3000,29.6000,29.6000,0,0,0
HUT,20100105,8.5723,8.6260,8.0617,8.2498,159500,31.9000,32.1000,30.0000,30.7000,0,0,0
HUT,20100104,8.0080,8.0886,8.0080,8.0886,134900,29.8000,30.1000,29.8000,30.1000,105600,0,0
HUT,20091231,7.2019,7.6049,7.2019,7.5243,135200,26.8000,28.3000,26.8000,28.0000,0,0,0
HUT,20091230,6.8525,7.3093,6.7450,7.2556,88600,25.5000,27.2000,25.1000,27.0000,0,0,0
HUT,20091229,6.7181,7.0406,6.6375,6.7450,31300,25.0000,26.2000,24.7000,25.1000,0,0,0
HUT,20091228,7.2556,7.3899,6.9331,7.0406,55300,27.0000,27.5000,25.8000,26.2000,0,0,0
HUT,20091225,6.9063,6.9331,6.9063,6.9331,40200,25.7000,25.8000,25.7000,25.8000,0,0,0
