<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
VIG,20170614,1.7000,1.7000,1.6000,1.6000,174500,1.7000,1.7000,1.6000,1.6000,0,0,0
VIG,20170613,1.7000,1.7000,1.6000,1.7000,341300,1.7000,1.7000,1.6000,1.7000,0,0,0
VIG,20170612,1.7000,1.7000,1.6000,1.6000,223300,1.7000,1.7000,1.6000,1.6000,0,0,0
VIG,20170609,1.6000,1.6000,1.5000,1.6000,230650,1.6000,1.6000,1.5000,1.6000,0,0,0
VIG,20170608,1.7000,1.7000,1.5000,1.5000,460490,1.7000,1.7000,1.5000,1.5000,0,0,0
VIG,20170607,1.6000,1.6000,1.5000,1.6000,778300,1.6000,1.6000,1.5000,1.6000,0,0,0
VIG,20170606,1.6000,1.6000,1.5000,1.5000,91900,1.6000,1.6000,1.5000,1.5000,0,0,0
VIG,20170605,1.6000,1.6000,1.5000,1.5000,195300,1.6000,1.6000,1.5000,1.5000,0,0,0
VIG,20170602,1.5000,1.5000,1.4000,1.5000,220600,1.5000,1.5000,1.4000,1.5000,0,0,0
VIG,20170601,1.5000,1.5000,1.4000,1.4000,148400,1.5000,1.5000,1.4000,1.4000,0,0,0
VIG,20170531,1.6000,1.6000,1.4000,1.4000,75700,1.6000,1.6000,1.4000,1.4000,0,0,0
VIG,20170530,1.6000,1.6000,1.5000,1.5000,269600,1.6000,1.6000,1.5000,1.5000,0,0,0
VIG,20170529,1.6000,1.6000,1.5000,1.6000,137500,1.6000,1.6000,1.5000,1.6000,0,0,0
VIG,20170526,1.6000,1.6000,1.4000,1.5000,74200,1.6000,1.6000,1.4000,1.5000,0,0,0
VIG,20170525,1.6000,1.6000,1.5000,1.5000,350000,1.6000,1.6000,1.5000,1.5000,0,0,0
VIG,20170524,1.6000,1.6000,1.5000,1.6000,243700,1.6000,1.6000,1.5000,1.6000,0,0,0
VIG,20170523,1.6000,1.6000,1.4000,1.6000,379900,1.6000,1.6000,1.4000,1.6000,0,0,0
VIG,20170522,1.6000,1.6000,1.5000,1.5000,247300,1.6000,1.6000,1.5000,1.5000,0,0,0
VIG,20170519,1.5000,1.5000,1.4000,1.5000,446100,1.5000,1.5000,1.4000,1.5000,0,0,0
VIG,20170518,1.4000,1.5000,1.4000,1.4000,80100,1.4000,1.5000,1.4000,1.4000,0,0,0
VIG,20170517,1.5000,1.5000,1.4000,1.5000,37306,1.5000,1.5000,1.4000,1.5000,0,0,0
VIG,20170516,1.5000,1.5000,1.4000,1.5000,103500,1.5000,1.5000,1.4000,1.5000,0,0,0
VIG,20170515,1.5000,1.5000,1.4000,1.4000,119600,1.5000,1.5000,1.4000,1.4000,0,0,0
VIG,20170512,1.5000,1.5000,1.4000,1.4000,176400,1.5000,1.5000,1.4000,1.4000,0,0,0
VIG,20170511,1.5000,1.5000,1.4000,1.5000,76600,1.5000,1.5000,1.4000,1.5000,0,0,0
VIG,20170510,1.5000,1.6000,1.4000,1.5000,354600,1.5000,1.6000,1.4000,1.5000,0,100,0
VIG,20170509,1.4000,1.5000,1.3000,1.5000,289000,1.4000,1.5000,1.3000,1.5000,0,0,0
VIG,20170508,1.4000,1.4000,1.3000,1.4000,60508,1.4000,1.4000,1.3000,1.4000,0,0,0
VIG,20170505,1.5000,1.5000,1.3000,1.4000,78900,1.5000,1.5000,1.3000,1.4000,0,0,0
VIG,20170504,1.4000,1.4000,1.3000,1.4000,73000,1.4000,1.4000,1.3000,1.4000,0,0,0
VIG,20170503,1.5000,1.5000,1.3000,1.3000,29510,1.5000,1.5000,1.3000,1.3000,0,0,0
VIG,20170428,1.4000,1.4000,1.3000,1.4000,16406,1.4000,1.4000,1.3000,1.4000,0,0,0
VIG,20170427,1.4000,1.4000,1.3000,1.4000,500,1.4000,1.4000,1.3000,1.4000,0,0,0
