<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
THD,20210202,166.0000,169.0000,161.0000,164.0000,422920,166.0000,169.0000,161.0000,164.0000,0,0,0
THD,20210201,168.0000,168.0000,160.0000,161.0000,385600,168.0000,168.0000,160.0000,161.0000,0,0,0
THD,20210129,145.0000,159.5000,145.0000,159.5000,342224,145.0000,159.5000,145.0000,159.5000,100000,0,0
THD,20210128,152.0000,160.0000,143.1000,145.0000,512479,152.0000,160.0000,143.1000,145.0000,0,0,0
THD,20210127,160.0000,162.0000,154.0000,159.0000,713148,160.0000,162.0000,154.0000,159.0000,103000,0,0
THD,20210126,159.0000,172.5000,147.0000,160.0000,452404,159.0000,172.5000,147.0000,160.0000,150000,0,0
THD,20210125,168.0000,173.0000,159.0000,159.0000,355179,168.0000,173.0000,159.0000,159.0000,150000,0,0
THD,20210122,169.9000,179.9000,157.1000,172.0000,346600,169.9000,179.9000,157.1000,172.0000,0,0,0
THD,20210121,170.0000,175.4000,169.0000,169.0000,218772,170.0000,175.4000,169.0000,169.0000,0,0,0
THD,20210120,145.0000,159.5000,145.0000,159.5000,300765,145.0000,159.5000,145.0000,159.5000,0,42900,0
THD,20210119,137.5000,151.2000,137.5000,145.0000,296257,137.5000,151.2000,137.5000,145.0000,0,100,0
THD,20210118,125.1000,137.5000,125.0000,137.5000,231450,125.1000,137.5000,125.0000,137.5000,0,0,0
THD,20210115,125.1000,127.5000,115.0000,125.0000,436664,125.1000,127.5000,115.0000,125.0000,0,7800,0
THD,20210114,125.1000,125.9000,124.3000,124.8000,611238,125.1000,125.9000,124.3000,124.8000,0,100,0
THD,20210113,129.5000,130.0000,121.9000,128.9000,1125652,129.5000,130.0000,121.9000,128.9000,0,0,0
THD,20210112,125.1000,129.5000,119.1000,129.5000,1029600,125.1000,129.5000,119.1000,129.5000,0,0,0
THD,20210111,122.7000,130.0000,123.0000,125.0000,1030900,122.7000,130.0000,123.0000,125.0000,0,0,0
THD,20210108,122.0000,122.7000,121.0000,122.7000,981100,122.0000,122.7000,121.0000,122.7000,0,0,100
THD,20210107,122.0000,122.4000,120.0000,122.0000,696300,122.0000,122.4000,120.0000,122.0000,0,0,0
THD,20210106,117.0000,124.0000,117.0000,122.0000,1011200,117.0000,124.0000,117.0000,122.0000,0,0,0
THD,20210105,115.9000,126.0000,115.9000,116.0000,1037877,115.9000,126.0000,115.9000,116.0000,0,0,0
THD,20210104,106.1000,116.4000,106.1000,115.9000,803200,106.1000,116.4000,106.1000,115.9000,0,0,0
THD,20201231,105.0000,115.0000,100.1000,115.0000,360200,105.0000,115.0000,100.1000,115.0000,0,0,0
THD,20201230,102.0000,105.0000,94.5000,105.0000,451473,102.0000,105.0000,94.5000,105.0000,1,0,0
THD,20201229,104.0000,104.9000,100.0000,104.9000,447364,104.0000,104.9000,100.0000,104.9000,0,0,0
THD,20201228,99.0000,108.0000,97.0000,104.0000,386020,99.0000,108.0000,97.0000,104.0000,0,0,500
THD,20201225,93.0000,99.0000,86.0000,99.0000,486285,93.0000,99.0000,86.0000,99.0000,0,0,0
THD,20201224,94.0000,96.4000,92.0000,94.0000,418060,94.0000,96.4000,92.0000,94.0000,0,500,0
THD,20201223,88.0000,95.2000,88.0000,95.0000,715673,88.0000,95.2000,88.0000,95.0000,0,500,0
THD,20201222,80.8000,88.0000,73.0000,88.0000,673180,80.8000,88.0000,73.0000,88.0000,0,0,0
THD,20201221,74.8000,80.0000,71.5000,80.0000,520110,74.8000,80.0000,71.5000,80.0000,0,0,0
THD,20201218,68.0000,74.8000,61.5000,74.8000,479795,68.0000,74.8000,61.5000,74.8000,0,0,700
THD,20201217,68.5000,69.0000,62.0000,68.0000,626220,68.5000,69.0000,62.0000,68.0000,0,0,0
THD,20201216,67.7000,67.8000,65.0000,67.6000,428480,67.7000,67.8000,65.0000,67.6000,0,0,0
THD,20201215,61.7000,61.7000,61.4000,61.7000,436900,61.7000,61.7000,61.4000,61.7000,0,0,0
THD,20201214,56.1000,56.1000,56.1000,56.1000,242100,56.1000,56.1000,56.1000,56.1000,0,0,0
THD,20201211,51.1000,51.1000,51.0000,51.0000,201900,51.1000,51.1000,51.0000,51.0000,0,0,0
THD,20201210,46.5000,46.5000,46.5000,46.5000,179925,46.5000,46.5000,46.5000,46.5000,0,1000,0
THD,20201209,42.3000,42.3000,42.3000,42.3000,2000,42.3000,42.3000,42.3000,42.3000,0,0,0
THD,20201208,38.5000,38.5000,38.5000,38.5000,2600,38.5000,38.5000,38.5000,38.5000,0,0,0
THD,20201207,35.0000,35.0000,35.0000,35.0000,1800,35.0000,35.0000,35.0000,35.0000,0,0,0
THD,20201204,31.9000,31.9000,31.9000,31.9000,1000,31.9000,31.9000,31.9000,31.9000,10000,0,0
THD,20201203,26.3249,28.9574,26.3249,28.9574,24635,121.0000,133.1000,121.0000,133.1000,0,0,0
THD,20201202,25.8898,26.5642,25.8898,26.3249,15300,119.0000,122.1000,119.0000,121.0000,0,0,0
THD,20201201,22.1913,24.1494,22.1913,24.1493,7910,102.0000,111.0000,102.0000,111.0000,0,0,0
THD,20201130,22.1695,23.9317,21.7561,22.1913,7360,101.9000,110.0000,100.0000,102.0000,0,100,0
THD,20201127,22.0825,22.1695,22.0825,22.1695,5100,101.5000,101.9000,101.5000,101.9000,0,0,0
THD,20201126,22.0825,22.1913,21.7562,22.0825,20900,101.5000,102.0000,100.0000,101.5000,0,0,0
THD,20201125,22.1913,22.2348,21.7562,22.0825,19000,102.0000,102.2000,100.0000,101.5000,0,0,0
THD,20201124,22.6700,22.7135,21.7562,22.1913,21400,104.2000,104.4000,100.0000,102.0000,0,0,0
THD,20201123,20.8859,22.6482,20.6684,22.6482,9200,96.0000,104.1000,95.0000,104.1000,0,0,0
THD,20201120,20.6031,20.6031,19.5806,20.6031,7800,94.7000,94.7000,90.0000,94.7000,0,0,0
THD,20201119,18.0576,19.8634,18.0576,18.7321,6100,83.0000,91.3000,83.0000,86.1000,0,0,0
THD,20201118,18.1664,18.1664,17.9488,18.0576,13400,83.5000,83.5000,82.5000,83.0000,0,0,0
THD,20201117,17.7530,17.9488,17.7530,17.9488,18700,81.6000,82.5000,81.6000,82.5000,0,0,0
THD,20201116,17.6225,17.7530,17.5137,17.7530,17700,81.0000,81.6000,80.5000,81.6000,0,0,0
THD,20201113,17.5789,17.6225,17.4049,17.6225,10800,80.8000,81.0000,80.0000,81.0000,0,0,0
THD,20201112,17.5137,17.5573,17.1874,17.4049,21300,80.5000,80.7000,79.0000,80.0000,0,0,0
THD,20201111,17.3179,17.3397,17.1874,17.1874,18700,79.6000,79.7000,79.0000,79.0000,170000,0,0
THD,20201110,17.2744,17.3614,17.1874,17.3179,20000,79.4000,79.8000,79.0000,79.6000,0,0,0
THD,20201109,17.0786,17.2744,16.9698,17.2744,9100,78.5000,79.4000,78.0000,79.4000,0,0,0
THD,20201106,17.2527,17.2527,16.9699,17.0786,26100,79.3000,79.3000,78.0000,78.5000,0,0,0
THD,20201105,17.2309,17.2744,16.9698,17.1439,17300,79.2000,79.4000,78.0000,78.8000,0,0,0
THD,20201104,17.0786,17.2526,17.0133,17.2309,7600,78.5000,79.3000,78.2000,79.2000,0,0,0
THD,20201103,17.2961,17.3179,16.9698,17.2091,6100,79.5000,79.6000,78.0000,79.1000,0,0,0
THD,20201102,17.4049,17.4049,17.2961,17.2961,10600,80.0000,80.0000,79.5000,79.5000,0,0,0
THD,20201030,17.5137,17.5355,17.2744,17.4049,8800,80.5000,80.6000,79.4000,80.0000,0,0,0
THD,20201029,17.4049,17.6225,17.1874,17.5137,35000,80.0000,81.0000,79.0000,80.5000,90000,0,0
THD,20201028,17.9488,18.0576,17.6225,17.6225,4700,82.5000,83.0000,81.0000,81.0000,180000,0,0
THD,20201027,18.2752,18.3840,18.0577,18.0576,7400,84.0000,84.5000,83.0000,83.0000,100000,0,0
THD,20201026,18.2752,18.4493,18.2752,18.3840,9920,84.0000,84.8000,84.0000,84.5000,0,0,0
THD,20201023,18.3840,18.4058,18.3405,18.3840,7100,84.5000,84.6000,84.3000,84.5000,0,0,0
