<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
MIM,20120418,7.9282,7.9282,7.4828,7.4828,1100,8.9000,8.9000,8.4000,8.4000,0,0,0
MIM,20120416,7.7500,7.7500,7.1264,7.6609,400,8.7000,8.7000,8.0000,8.6000,0,0,0
MIM,20120413,7.3046,7.3046,7.3046,7.3046,2300,8.2000,8.2000,8.2000,8.2000,0,0,0
MIM,20120411,7.4828,7.7500,7.3937,7.3937,600,8.4000,8.7000,8.3000,8.3000,0,0,0
MIM,20120410,7.3937,7.3937,7.3937,7.3937,100,8.3000,8.3000,8.3000,8.3000,0,0,0
MIM,20120409,7.7500,7.7500,7.3046,7.3046,9200,8.7000,8.7000,8.2000,8.2000,0,0,0
MIM,20120406,7.3046,7.3046,7.2155,7.3046,4400,8.2000,8.2000,8.1000,8.2000,0,0,0
MIM,20120405,7.2155,7.3046,7.2155,7.3046,2100,8.1000,8.2000,8.1000,8.2000,0,0,0
MIM,20120404,7.3937,7.3937,7.3937,7.3937,100,8.3000,8.3000,8.3000,8.3000,0,0,0
MIM,20120403,6.9483,7.3046,6.9483,7.3046,700,7.8000,8.2000,7.8000,8.2000,0,0,0
MIM,20120330,7.2155,7.3937,7.2155,7.3937,5100,8.1000,8.3000,8.1000,8.3000,0,0,0
MIM,20120329,7.3046,7.3046,7.2155,7.2155,4700,8.2000,8.2000,8.1000,8.1000,0,0,0
MIM,20120328,7.3937,7.3937,7.2155,7.2155,4200,8.3000,8.3000,8.1000,8.1000,0,0,0
MIM,20120327,7.5719,7.5719,7.3937,7.3937,3600,8.5000,8.5000,8.3000,8.3000,0,0,0
MIM,20120326,7.8391,7.8391,7.3937,7.3937,2300,8.8000,8.8000,8.3000,8.3000,0,0,0
MIM,20120323,8.1063,8.1063,7.4827,7.4828,1200,9.1000,9.1000,8.4000,8.4000,0,0,0
MIM,20120322,7.8390,7.9281,7.5718,7.5718,3900,8.8000,8.9000,8.5000,8.5000,0,0,0
MIM,20120321,7.5719,8.0173,7.3937,8.0172,1700,8.5000,9.0000,8.3000,9.0000,0,0,0
MIM,20120320,8.1954,8.1954,7.8391,7.8391,15400,9.2000,9.2000,8.8000,8.8000,0,0,0
MIM,20120319,8.3736,8.4627,7.7500,7.7500,8300,9.4000,9.5000,8.7000,8.7000,0,0,0
MIM,20120316,8.2845,8.2845,8.2845,8.2845,21700,9.3000,9.3000,9.3000,9.3000,0,0,0
